id,name,latitude,longitude,elevation
SWE00137710,"MUNKA LJUNGBY, SW",56.23,12.98,20.0
SWE00137724,"RONNEBY BREDAKRA, SW",56.26,15.27,58.0
SWE00137730,"ORKELLJUNGA, SW",56.28,13.3,75.0
SWE00137732,"BARKAKRA, SW",56.29,12.85,20.0
SWE00137734,"BJARNUM D, SW",56.29,13.75,76.0
SWE00137742,"TVINGELSHED, SW",56.33,15.58,100.0
SWE00137750,"OSBY, SW",56.38,13.98,90.0
SWE00137758,"BARAMOSSA, SW",56.38,12.98,200.0
SWE00137764,"OLASTORP, SW",56.42,14.36,135.0
SWE00137772,"ERINGSBODA D, SW",56.45,15.36,109.0
SWE00137774,"HALLANDS VADERO, SW",56.45,12.55,10.0
SWE00137788,"LAHOLM D, SW",56.49,12.99,10.0
SWE00137792,"KNARED, SW",56.52,13.34,35.0
SWE00137802,"TINGSRYD DEGERHAGA, SW",56.54,14.9,176.0
SWE00137812,"RORSBO, SW",56.6,15.51,130.0
SWE00137816,"STANGSMALA D, SW",56.62,15.14,130.0
SWE00137822,"PJATTERYD, SW",56.64,14.03,140.0
SWE00137824,"NORRA MOCKLEBY, SW",56.63,16.67,3.0
SWE00137832,"KALMAR D, SW",56.69,16.35,2.0
SWE00137844,"HALMSTAD FLYGFLOTTILJ, SW",56.68,12.83,25.0
SWE00137848,"MARBACK D, SW",56.7,13.03,50.0
SWE00137862,"LESSEBO, SW",56.76,15.27,162.0
SWE00137876,"LJUNGBY, SW",56.83,13.95,155.0
SWE00137880,"ORREFORS D, SW",56.83,15.75,170.0
SWE00137882,"SKEDEMOSSE, SW",56.84,16.75,25.0
SWE00137890,"LJUNGBY A, SW",56.85,13.88,148.0
SWE00137892,"EFTRA D, SW",56.86,12.65,45.0
SWE00137906,"BAKAREBO D, SW",56.9,13.7,145.0
SWE00137910,"HOBURG, SW",56.92,18.1664,38.0
SWE00137922,"TORUP A, SW",56.9494,13.0625,130.0
SWE00137938,"RAFSEBO D, SW",56.99,14.21,185.0
SWE00137942,"MOHEDA D, SW",57.01,14.57,155.0
SWE00137946,"ALGHULT, SW",57.01,15.57,219.0
SWE00137958,"MONSTERAS D, SW",57.03,16.51,32.0
SWE00137976,"FAGERHULT D, SW",57.15,15.68,171.0
SWE00137978,"ULLARED A, SW",57.11,12.78,122.0
SWE00137982,"SKEPPSHULT D, SW",57.12,13.41,155.0
SWE00137986,"AMINNE D, SW",57.12,13.95,159.0
SWE00137998,"REFTELE D, SW",57.17,13.6,155.0
SWE00138016,"KALLSJO, SW",57.23,12.7,154.0
SWE00138018,"RORVIK D, SW",57.24,14.59,215.0
SWE00138024,"VEDDIGE D, SW",57.26,12.32,15.0
SWE00138028,"OSKARSHAMN, SW",57.27,16.41,20.0
SWE00138034,"HAGSHULTS FLYGPLATS, SW",57.29,14.14,169.0
SWE00138038,"VIRSERUM RODMOSSA, SW",57.29,15.57,205.0
SWE00138040,"LINHULT D, SW",57.3,12.69,155.0
SWE00138042,"KORSBERGA, SW",57.31,15.13,240.0
SWE00138052,"KAVSJO D, SW",57.32,13.93,170.0
SWE00138054,"HID, SW",57.37,13.05,140.0
SWE00138058,OLANDS NORRA UDDE,57.37,17.1,4.0
SWE00138064,"SAVSJO, SW",57.4,14.64,220.0
SWE00138066,"ONSALA D, SW",57.38,11.97,3.0
SWE00138068,"SJOTOFTA D, SW",57.38,13.3,170.0
SWE00138070,"MALILLA A, SW",57.3844,15.8033,95.0
SWE00138078,"HESTRA, SW",57.39,13.53,220.0
SWE00138092,"SANDA, SW",57.43,18.22,15.0
SWE00138098,"VANGE, SW",57.44,18.49,45.0
SWE00138100,"FOTSKAL D, SW",57.44,12.41,135.0
SWE00138102,OSTERGARNSHOLM A,57.44,18.99,5.0
SWE00138114,"KRAKEMALA, SW",57.47,16.6497,5.0
SWE00138122,"TOMTABACKEN A, SW",57.5,14.47,356.0
SWE00138134,"GREBBESHULT, SW",57.55,12.46,45.0
SWE00138158,"KALLERED D, SW",57.61,12.07,30.0
SWE00138162,"HASSLEBY, SW",57.63,15.57,140.0
SWE00138166,"VINGA, SW",57.63,11.61,12.0
SWE00138180,"BOLLEBYGD, SW",57.66,12.55,65.0
SWE00138184,"LANDVETTER FLYGPLATS, SW",57.67,12.3,150.0
SWE00138196,"HEJNUM, SW",57.7,18.64,53.0
SWE00138198,"GOTEBORG A, SW",57.7158,11.9942,5.0
SWE00138202,"GLADHAMMAR A, SW",57.71,16.46,35.0
SWE00138210,"SODRA VI D, SW",57.72,15.71,160.0
SWE00138216,"PRASTKULLA, SW",57.72,14.99,290.0
SWE00138226,"BORAS, SW",57.76,12.95,135.0
SWE00138232,"JONKOPING, SW",57.7667,14.1831,98.0
SWE00138236,"RANGEDALA A, SW",57.78,13.17,297.0
SWE00138242,"AUSTERS D, SW",57.81,18.63,30.0
SWE00138256,"KARNA, SW",57.84,11.86,21.0
SWE00138258,"RAMSJOHOLM, SW",57.84,14.43,225.0
SWE00138266,"MOLLSJONAS D, SW",57.86,12.14,95.0
SWE00138276,"NORRA VI D, SW",57.88,15.35,228.0
SWE00138278,"HORN A, SW",57.89,15.87,90.0
SWE00138282,"ALINGSAS D, SW",57.89,12.55,70.0
SWE00138294,"NOBYNAS D, SW",57.91,14.8,174.0
SWE00138302,FAROSUND AR A,57.92,18.96,13.0
SWE00138320,"KISA D, SW",58.0,15.65,107.0
SWE00138330,"TYLLINGE D, SW",58.02,16.0797,120.0
SWE00138336,"VARGARDA D, SW",58.02,12.86,137.0
SWE00138338,"MALEXANDER, SW",58.07,15.24,195.0
SWE00138348,"HOGEMALEN, SW",58.06,14.6,285.0
SWE00138350,RORASTRAND,58.06,11.65,5.0
SWE00138360,"HERRLJUNGA D, SW",58.09,13.05,116.0
SWE00138366,"VISINGSO A, SW",58.1,14.41,94.0
SWE00138384,"FALKOPING, SW",58.16,13.54,205.0
SWE00138396,"HOLMBO D, SW",58.21,16.37,45.0
SWE00138408,"ODESHOG, SW",58.25,14.66,120.0
SWE00138410,"HENAN, SW",58.24,11.68,15.0
SWE00138418,"HARSTENA A, SW",58.2506,17.0106,14.0
SWE00138424,"TROKORNA, SW",58.27,12.66,70.0
SWE00138428,"LYSEKIL D, SW",58.27,11.43,30.0
SWE00138432,"HARSNAS, SW",58.29,15.24,119.0
SWE00138446,"HALLUM A, SW",58.32,13.04,70.0
SWE00138448,"DJURSATRA, SW",58.33,14.06,125.0
SWE00138460,"BORRUM D, SW",58.35,16.63,15.0
SWE00138462,"UDDEVALLA, SW",58.37,11.94,100.0
SWE00138468,"KILAGARDEN, SW",58.36,13.25,85.0
SWE00138486,"SKOVDE, SW",58.39,13.84,150.0
SWE00138502,"GUSTORP D, SW",58.43,16.14,65.0
SWE00138508,"SATENAS, SW",58.4356,12.7075,54.0
SWE00138512,"VADSTENA, SW",58.45,14.89,90.0
SWE00138518,"REMNINGSTORP, SW",58.45,13.67,140.0
SWE00138522,"SODERKOPING, SW",58.5,16.28,46.0
SWE00138530,"KARLSBORG MO, SW",58.52,14.51,95.0
SWE00138534,"HEDEN, SW",58.52,11.52,50.0
SWE00138540,"OSTRA HUSBY D, SW",58.54,16.57,35.0
SWE00138560,"AXSTAL MO, SW",58.57,14.57,91.0
SWE00138568,"NORRKOPING SMHI, SW",58.58,16.1497,21.0
SWE00138572,"VANGA D, SW",58.59,15.82,45.0
SWE00138578,"KROPPEFJALL GRANAN A, SW",58.61,12.2,174.0
SWE00138584,"FAGRE, SW",58.65,14.13,85.0
SWE00138592,"HULT, SW",58.68,16.13,50.0
SWE00138594,"OXELOSUND, SW",58.68,17.12,10.0
SWE00138596,"KOLMARDEN STROMSFORS, SW",58.69,16.3097,153.0
SWE00138600,"FINSPANG, SW",58.72,15.78,55.0
SWE00138602,"NAVEN A, SW",58.7,13.11,53.0
SWE00138606,"MARIESTAD, SW",58.71,13.82,50.0
SWE00138610,"KETTSTAKA A, SW",58.72,15.03,225.0
SWE00138616,"TJALLMO, SW",58.74,15.37,75.0
SWE00138618,"LANDSORT, SW",58.74,17.87,18.0
SWE00138624,"GODEGARD, SW",58.79,15.17,135.0
SWE00138632,"ALGARAS, SW",58.79,14.32,145.0
SWE00138640,"SORBYTORP, SW",58.81,14.65,185.0
SWE00138660,"ANIMSKOG, SW",58.87,12.59,50.0
SWE00138662,"GARDSJO A, SW",58.88,14.39,211.0
SWE00138674,"NORDKOSTER A, SW",58.8925,11.0058,33.0
SWE00138676,"HJORTKVARN, SW",58.93,15.45,79.0
SWE00138678,"VARMLANDSNAS EKENAS, SW",58.9,13.24,50.0
SWE00138694,"NYNASHAMN, SW",58.92,17.92,15.0
SWE00138734,"BENGTSFORS D, SW",59.06,12.22,125.0
SWE00138742,"FLODA A, SW",59.06,16.3997,19.0
SWE00138746,"HARSFJARDEN, SW",59.07,18.12,4.0
SWE00138778,"SAFFLE, SW",59.14,12.94,50.0
SWE00138788,"HALLEFORSNAS D, SW",59.16,16.51,176.0
SWE00138790,"ASKER D, SW",59.16,15.47,40.0
SWE00138794,"SVANEHOLM, SW",59.17,12.55,200.0
SWE00138796,"TULLINGE A, SW",59.1789,17.9125,45.0
SWE00138798,"SODERTALJE, SW",59.19,17.63,40.0
SWE00138814,"BLOMSKOG A, SW",59.22,12.08,170.0
SWE00138816,"OREBRO A, SW",59.23,15.05,53.0
SWE00138834,"NORSBORG 11, SW",59.25,17.8,15.0
SWE00138836,"OREBRO, SW",59.26,15.26,31.0
SWE00138838,"MARIEFRED, SW",59.27,17.23,5.0
SWE00138848,SANDHAMN,59.29,18.92,10.0
SWE00138856,"KILSBERGEN SUTTARBODA A, SW",59.3,14.8983,219.0
SWE00138860,"STAVSNAS A, SW",59.3,18.71,16.0
SWE00138864,"KRISTINEHAMN, SW",59.31,14.1,82.0
SWE00138872,"HYNDEVAD, SW",59.32,16.44,15.0
SWE00138886,"STOCKHOLM A, SW",59.34,18.0597,44.0
SWE00138896,"ADELSO A, SW",59.36,17.52,6.0
SWE00138908,"VASE D, SW",59.37,13.85,55.0
SWE00138914,"ESKILSTUNA MO, SW",59.38,16.45,15.0
SWE00138928,"STRANGNAS VANSO, SW",59.4,16.94,15.0
SWE00138938,"ON, SW",59.4,15.19,50.0
SWE00138942,"YTTERSELO D, SW",59.41,17.28,19.0
SWE00138970,"SOLJE D, SW",59.48,12.7,70.0
SWE00138982,"VALLENTUNA, SW",59.52,18.0797,20.0
SWE00138986,"GRASAS D, SW",59.53,13.94,110.0
SWE00139004,"TOCKSFORS D, SW",59.55,11.84,125.0
SWE00139024,"KOLSVA, SW",59.59,15.92,40.0
SWE00139028,"VASTERAS HASSLO, SW",59.59,16.63,10.0
SWE00139052,"ENKOPING, SW",59.64,17.07,20.0
SWE00139058,"HALLSTABERG, SW",59.65,16.8,25.0
SWE00139068,"DAGLOSEN A, SW",59.66,14.18,133.0
SWE00139072,"ARVIKA A, SW",59.67,12.64,66.0
SWE00139106,"PERSBERG, SW",59.75,14.24,200.0
SWE00139112,"SODERARM, SW",59.75,19.41,15.0
SWE00139126,"RIDDARHYTTAN, SW",59.81,15.56,155.0
SWE00139132,"NORRVEDA, SW",59.83,18.95,25.0
SWE00139134,"SVANBERGA A, SW",59.83,18.63,15.0
SWE00139142,"SILVERGRUVAN, SW",59.85,14.48,205.0
SWE00139148,"UPPSALA AUT, SW",59.86,17.63,13.0
SWE00139152,"KOPPARBERG D, SW",59.87,15.02,146.0
SWE00139156,"SUNNE A, SW",59.86,13.12,110.0
SWE00139160,"KLOTEN A, SW",59.87,15.26,289.0
SWE00139172,"UPPSALA FLYGPLATS, SW",59.9,17.59,21.0
SWE00139182,"SALA A, SW",59.91,16.69,57.0
SWE00139186,"STALLDALEN, SW",59.95,14.95,205.0
SWE00139202,"VALLNORA D, SW",59.96,18.35,20.0
SWE00139206,"LESJOFORS, SW",59.98,14.18,250.0
SWE00139226,"VATTHOLMA, SW",60.03,17.7197,25.0
SWE00139234,"NORRBY S, SW",60.06,18.74,10.0
SWE00139236,"SODERBARKE D, SW",60.06,15.58,115.0
SWE00139250,"BROVALLEN, SW",60.1,16.3097,100.0
SWE00139276,"GUSTAVSFORS, SW",60.15,13.8,190.0
SWE00139298,"FILMS KYRKBY A, SW",60.2364,17.9078,33.0
SWE00139304,"SAGEN, SW",60.27,14.14,265.0
SWE00139306,"KERSTINBO A, SW",60.27,16.98,56.0
SWE00139314,"SODERBY KARLSANG D, SW",60.29,18.45,10.0
SWE00139348,"SPANSBERGET, SW",60.38,15.14,495.0
SWE00139360,"STOLLET D, SW",60.43,13.24,145.0
SWE00139362,"BORLANGE FLYGPLATS, SW",60.4292,15.5078,152.0
SWE00139376,"BORLANGE, SW",60.5,15.46,145.0
SWE00139396,ORSKAR A,60.53,18.38,8.0
SWE00139400,"DALA JARNA, SW",60.56,14.37,235.0
SWE00139408,"SANDVIKEN, SW",60.62,16.78,65.0
SWE00139410,"ALVKARLEBY D, SW",60.57,17.46,25.0
SWE00139432,"KINDSJON D, SW",60.66,12.71,425.0
SWE00139436,"MALUNG A, SW",60.68,13.71,306.0
SWE00139450,"HILLERSBODA, SW",60.71,15.94,135.0
SWE00139452,"GAVLE A, SW",60.72,17.16,16.0
SWE00139458,"LEKSAND, SW",60.73,15.02,175.0
SWE00139460,"GAVLE ABYGGEBY, SW",60.73,17.12,35.0
SWE00139462,EGGEGRUND,60.73,17.57,5.0
SWE00139466,"LETAFORS, SW",60.74,12.7,335.0
SWE00139470,"KUNGSBERGET, SW",60.77,16.4697,150.0
SWE00139492,"GESUNDA D, SW",60.89,14.55,175.0
SWE00139498,"HOLJES, SW",60.91,12.58,230.0
SWE00139520,"MORA A, SW",60.96,14.51,196.0
SWE00139522,"AMOT A, SW",60.9617,16.4308,162.0
SWE00139528,"LOTEN D, SW",61.03,12.84,425.0
SWE00139532,"FINNBACKA D, SW",61.06,15.58,431.0
SWE00139552,"ORSA D, SW",61.15,14.61,175.0
SWE00139562,"VAMHUS D, SW",61.14,14.42,195.0
SWE00139574,"SKATTUNGBYN, SW",61.2,14.87,205.0
SWE00139578,"KILAFORS D, SW",61.25,16.5597,50.0
SWE00139582,"ALVDALEN A, SW",61.25,14.04,252.0
SWE00139592,"SODERALA D, SW",61.3,16.95,29.0
SWE00139602,"EDSBYN A, SW",61.36,15.72,184.0
SWE00139630,"LOBONAS D, SW",61.53,15.34,220.0
SWE00139642,"SIMEA, SW",61.57,16.3297,130.0
SWE00139656,"LILLHAMRA, SW",61.64,14.8,424.0
SWE00139660,"HAMRA, SW",61.66,14.99,454.0
SWE00139668,"SARNA, SW",61.71,13.13,425.0
SWE00139672,KUGGOREN A,61.7031,17.5247,8.0
SWE00139676,"HUDIKSVALL, SW",61.73,17.1,10.0
SWE00139678,"LOS D, SW",61.75,15.17,397.0
SWE00139680,"DELSBO, SW",61.79,16.55,70.0
SWE00139682,"FAGELSJO D, SW",61.8,14.64,410.0
SWE00139684,"DELSBO A, SW",61.83,16.54,70.0
SWE00139698,"IDRE D, SW",61.86,12.72,455.0
SWE00139720,"SVEG, SW",62.0192,14.1903,432.0
SWE00139726,"HENNAN D, SW",62.03,15.91,215.0
SWE00139732,"SVEG A, SW",62.05,14.41,362.0
SWE00139738,"YTTERBERG D, SW",62.07,14.49,470.0
SWE00139744,"DRAVAGEN A, SW",62.09,13.61,566.0
SWE00139764,"YTTERHOGDAL, SW",62.18,14.95,260.0
SWE00139768,"LJUSDALS VALSJON D, SW",62.19,16.04,300.0
SWE00139774,"BRAMON, SW",62.22,17.7397,17.0
SWE00139780,"ULVSJON, SW",62.27,16.43,375.0
SWE00139794,"KOLSILLRE D, SW",62.4,15.21,255.0
SWE00139802,"HEDEVIKEN, SW",62.41,13.67,410.0
SWE00139814,"TANNAS A, SW",62.4503,12.6703,723.0
SWE00139820,"HANDSJON D, SW",62.48,14.8,296.0
SWE00139822,"TORPSHAMMAR A, SW",62.49,16.28,99.0
SWE00139824,"KLOVSJOHOJDEN A, SW",62.5,14.16,802.0
SWE00139830,"ANGE PARTEBODA D, SW",62.5256,15.7689,140.0
SWE00139838,"STORDALEN MIDLANDA D, SW",62.53,17.41,10.0
SWE00139842,"LJUSNEDAL, SW",62.55,12.6,585.0
SWE00139868,LUNGO,62.64,18.09,17.0
SWE00139874,"ASARNA D, SW",62.66,14.36,450.0
SWE00139886,"HUNGE A, SW",62.75,15.09,343.0
SWE00139888,"BORTNAN A, SW",62.76,13.85,467.0
SWE00139898,"GALTJARN, SW",62.8,17.55,260.0
SWE00139910,"NORA OSTANO D, SW",62.85,18.19,50.0
SWE00139918,"AKROKEN, SW",62.94,17.2397,245.0
SWE00139933,"BISPGARDEN, SW",63.05,16.54,170.0
SWE00139938,"VASTEROVSJO D, SW",63.04,15.93,285.0
SWE00139954,"MARBY D, SW",63.13,14.28,325.0
SWE00139956,"VASTMARKUM A, SW",63.13,18.26,141.0
SWE00139962,"FORSE, SW",63.14,16.9897,120.0
SWE00139968,"KRANGEDE A, SW",63.16,16.17,183.0
SWE00139970,"NORDERON, SW",63.15,14.37,320.0
SWE00139972,"VALLBO, SW",63.16,13.07,575.0
SWE00139976,SOLLEFTEA,63.17,17.28,20.0
SWE00139978,"MULTRA, SW",63.17,17.42,60.0
SWE00139988,"SKAGSUDDE A, SW",63.1883,19.0203,11.0
SWE00140012,"ORNSKOLDSVIK, SW",63.3,18.72,25.0
SWE00140056,"ASPEA, SW",63.4,17.4897,249.0
SWE00140062,"ORNSKOLDSVIKS FLYGPLATS, SW",63.41,19.0,108.0
SWE00140064,"NASAKER, SW",63.44,16.92,130.0
SWE00140066,"BORGVATTNET, SW",63.42,15.83,380.0
SWE00140070,"JARNASKLUBB A, SW",63.44,19.68,6.0
SWE00140080,"KAXAS AFLO D, SW",63.49,13.92,345.0
SWE00140090,"LUNDSJON, SW",63.52,14.53,410.0
SWE00140106,"HATTSJOBACKEN D, SW",63.59,18.94,170.0
SWE00140116,"DIGERNASET, SW",63.62,12.92,410.0
SWE00140118,"HEMLING A, SW",63.65,18.55,182.0
SWE00140130,"FOLLINGE A, SW",63.68,14.61,362.0
SWE00140134,"JUNSELE A, SW",63.685,16.9531,214.0
SWE00140150,"NORDANBACK D, SW",63.74,19.3,180.0
SWE00140152,"SODERSEL D, SW",63.75,18.17,385.0
SWE00140162,"HALLHAXASEN A, SW",63.77,15.33,375.0
SWE00140172,"HOLMON D, SW",63.79,20.86,15.0
SWE00140174,"UMEA FLYGPLATS, SW",63.79,20.29,14.0
SWE00140178,HOLMON A,63.8081,20.8692,6.0
SWE00140182,"BACKE D, SW",63.81,16.41,215.0
SWE00140190,"KORSVATTNET A, SW",63.84,13.5,717.0
SWE00140206,"STROMSUND EDET D, SW",63.92,15.32,305.0
SWE00140208,"VANNAS, SW",63.92,19.7,100.0
SWE00140210,"BALSJO D, SW",63.92,19.07,200.0
SWE00140214,"ROSSON, SW",63.94,16.37,235.0
SWE00140236,"YTTERRISSJO, SW",64.03,17.77,340.0
SWE00140246,"VALSJON, SW",64.06,14.13,340.0
SWE00140248,"FREDRIKA A, SW",64.08,18.37,327.0
SWE00140252,"HOTING A, SW",64.09,16.2397,241.0
SWE00140254,"HILLSAND, SW",64.11,15.32,315.0
SWE00140260,"VINDELN SUNNANSJONAS, SW",64.2,19.72,237.0
SWE00140264,"ASELE A, SW",64.17,17.32,307.0
SWE00140272,"GUBBHOGEN A, SW",64.22,15.56,310.0
SWE00140276,"KYRKTASJO D, SW",64.25,15.85,260.0
SWE00140282,"GRANO D, SW",64.26,19.29,185.0
SWE00140306,"LOVANGER, SW",64.36,21.32,21.0
SWE00140308,"BYGDSILJUM D, SW",64.37,20.48,150.0
SWE00140310,"FROSTVIKEN D, SW",64.39,14.32,330.0
SWE00140314,"MALKALEN D, SW",64.39,19.69,235.0
SWE00140338,"BJUROKLUBB A, SW",64.4808,21.5792,40.0
SWE00140350,"GADDEDE A, SW",64.5056,14.2239,550.0
SWE00140352,"LYCKSELE A, SW",64.55,18.72,210.0
SWE00140356,"PETISTRASK A, SW",64.5697,19.7,258.0
SWE00140358,"VILHELMINA A, SW",64.58,16.84,348.0
SWE00140366,"SKELLEFTEA FLYGPLATS, SW",64.62,21.07,48.0
SWE00140376,"LATIKBERG D, SW",64.64,17.09,440.0
SWE00140380,"KALVTRASK D, SW",64.67,19.81,265.0
SWE00140388,"GRONLIDEN, SW",64.73,20.19,300.0
SWE00140400,"HOLMFORS D, SW",64.79,20.52,150.0
SWE00140402,"RUSKSELE, SW",64.8197,18.89,225.0
SWE00140408,"AVASJO BORGAFJALL D, SW",64.84,15.09,530.0
SWE00140416,"KUSMARK D, SW",64.8797,20.83,55.0
SWE00140428,"NORSJO A, SW",64.93,19.38,309.0
SWE00140442,"GUNNARN A, SW",65.01,17.7,251.0
SWE00140454,"JORN, SW",65.0997,20.11,285.0
SWE00140470,"MALA BRANNAN A, SW",65.15,18.6,363.0
SWE00140474,"MALA, SW",65.19,18.75,320.0
SWE00140490,"BLAIKEN, SW",65.26,16.84,350.0
SWE00140492,"PITEA, SW",65.3197,21.49,9.0
SWE00140494,"GLOMMERSTRASK, SW",65.28,19.67,395.0
SWE00140502,RODKALLEN A,65.31,22.37,1.0
SWE00140506,"GARGNAS D, SW",65.33,17.95,295.0
SWE00140508,"GIELAS, SW",65.33,15.07,570.0
SWE00140554,"LULEA FLYGPLATS, SW",65.5431,22.1192,17.0
SWE00140558,"BURESJON A, SW",65.56,17.86,393.0
SWE00140562,"ARVIDSJAUR A, SW",65.5997,19.27,382.0
SWE00140566,"FJALLSJONAS, SW",65.62,16.61,425.0
SWE00140572,"KLOVERTRASK, SW",65.64,21.42,60.0
SWE00140580,"ALVSBYN A, SW",65.67,21.07,40.0
SWE00140590,"STORON A, SW",65.7,23.1,4.0
SWE00140610,"BRANNBERG D, SW",65.79,21.26,95.0
SWE00140612,"HEMAVAN, SW",65.7967,15.1042,475.0
SWE00140618,"BODEN, SW",65.8197,21.64,25.0
SWE00140622,"HAPARANDA A, SW",65.8197,24.12,16.0
SWE00140632,"MOSKOSEL ABMOHED D, SW",65.8497,19.47,345.0
SWE00140670,"ARJEPLOG A, SW",66.0522,17.8431,431.0
SWE00140676,"HARADS, SW",66.08,20.97,55.0
SWE00140684,"KYPASJARVI D, SW",66.19,23.23,80.0
SWE00140692,"OVERKALIX SVARTBYN A, SW",66.26,22.85,61.0
SWE00140698,"LAKATRASK A, SW",66.28,21.13,185.0
SWE00140714,"JACKVIK, SW",66.3797,17.0,430.0
SWE00140728,"RODUPP, SW",66.4597,22.79,55.0
SWE00140750,"YLINENJARVI A, SW",66.62,23.47,132.0
SWE00140760,"MIERKENIS A, SW",66.68,16.11,614.0
SWE00140772,"NATTAVAARA A, SW",66.75,20.93,327.0
SWE00140786,"PAHAROVA, SW",66.81,22.34,215.0
SWE00140800,"KVIKKJOKK ARRENJARKA A, SW",66.89,18.02,320.0
SWE00140808,"JARHOIS, SW",66.9597,23.83,110.0
SWE00140812,"SADJEM D, SW",66.9597,21.23,355.0
SWE00140822,"GRANHULT D, SW",67.1297,21.8,275.0
SWE00140828,"GALLIVARE A, SW",67.14,20.65,359.0
SWE00140838,"PAJALA A, SW",67.205,23.3953,171.0
SWE00140844,"LATNIVAARA A, SW",67.26,20.27,453.0
SWE00140854,"SAITTAROVA D, SW",67.33,22.24,240.0
SWE00140856,"SAITTAROVA A, SW",67.34,22.23,240.0
SWE00140864,"BJORKUDDEN, SW",67.4,18.72,376.0
SWE00140870,"KANGOS, SW",67.5,22.66,230.0
SWE00140872,"PARAKKA, SW",67.4897,21.67,340.0
SWE00140874,"STORA SJOFALLET A, SW",67.5,18.29,425.0
SWE00140886,"VITTANGI, SW",67.68,21.63,250.0
SWE00140888,"RITSEM, SW",67.73,17.4697,521.0
SWE00140892,"PARKALOMPOLO A, SW",67.73,22.83,312.0
SWE00140894,"PARKAJOKI, FI",67.73,23.49,200.0
SWE00140904,"KIRUNA FLYGPLATS, SW",67.83,20.34,459.0
SWE00140908,"KIRUNA, SW",67.8497,20.25,500.0
SWE00140910,"NIKKALUOKTA A, SW",67.8497,19.03,466.0
SWE00140912,"ESRANGE, SW",67.89,21.07,335.0
SWE00140914,"TARFALA A, SW",67.91,18.61,1150.0
SWE00140916,"MUODOSLOMPOLO, SW",67.94,23.44,240.0
SWE00140922,"LANNAVAARA, SW",68.05,21.98,630.0
SWE00140926,"RENSJON A, SW",68.0697,19.84,493.0
SWE00140944,"ABISKO, SW",68.36,18.82,388.0
SWE00140950,"KATTERJAKK A, SW",68.42,18.17,516.0
SWE00140958,"KARESUANDO A, SW",68.44,22.45,330.0
SWE00140960,"NAIMAKKA, FI",68.68,21.53,403.0
SWE00158347,"JOKKMOKK FLYGPLATS MO, SW",66.4989,20.1308,275.0
SWE00158796,"KOSTA MO, SW",56.84,15.47,230.0
SWE00160176,"ENKOPING MO, SW",59.66,17.11,26.0
SWE00161923,"TJAKAAPE MO, SW",66.3,19.2,581.0
SWE00171338,"STORLIEN STORVALLEN A, SW",63.2831,12.1244,583.0
SWM00002080,"KARESUANDO, SW",68.4419,22.4503,330.0
SWM00002468,"VAXJO A, SW",56.85,14.83,199.0
SWM00002485,"STOCKHOLM, SW",59.35,18.05,44.0
SWM00002589,"GOTSKA SANDON A, SW",58.3942,19.1975,16.0
SXM00088900,BIRD ISLAND,-54.0,-38.05,2.0
SXM00088903,GRYTVIKEN,-54.283,-36.5,3.0
SY000040001,"KAMISHLI, SY",37.05,41.22,455.0
SY000040022,"LATTAKIA, SY",35.53,35.77,7.0
SYE00147760,"ALEPPO, SY",36.18,37.22,390.0
SYM00040030,"HAMA, SY",35.117,36.75,303.0
SYM00040080,"DAMASCUS INTERNATIONAL, SY",33.412,36.516,615.7
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316.0
SZ000002220,"SAENTIS, SZ",47.25,9.35,2502.0
SZ000003700,"ZUERICH FLUNTERN, SZ",47.3831,8.5667,555.0
SZ000006717,"COL DU GRAND ST BERNARD, IT",45.8667,7.1667,2472.0
SZ000008440,"GENEVE COINTRIN, SZ",46.25,6.1331,420.0
SZ000009480,"LUGANO, SZ",46.0,8.9667,273.0
SZE00105086,"SION 2, SZ",46.2167,7.3331,482.0
SZE00116090,"PAYERNE, SZ",46.8167,6.95,490.0
TDM00078970,"PIARCO INTERNATIONAL AIRPORT, TD",10.583,-61.35,12.2
TH000048300,"MAE HONG SON, BM",19.3,97.833,269.0
TH000048303,"CHIANG RAI, TH",19.883,99.833,416.0
TH000048325,"MAE SARIANG, TH",18.167,97.933,213.0
TH000048327,"CHIANG MAI, TH",18.783,98.983,313.0
TH000048328,"LAMPANG, TH",18.283,99.517,242.0
TH000048330,"PHRAE, TH",18.167,100.167,162.0
TH000048351,"UTTARADIT, TH",17.617,100.1,64.0
TH000048353,"LOEI, TH",17.45,101.733,254.0
TH000048356,"SAKON NAKHON, TH",17.15,104.133,172.0
TH000048357,"NAKHON PHANOM, TH",17.417,104.783,148.0
TH000048375,"MAE SOT, TH",16.667,98.55,197.0
TH000048376,"TAK, TH",16.883,99.15,124.0
TH000048378,"PHITSANULOK SARIT, TH",16.817,100.267,44.0
TH000048379,"PHETCHABUN, TH",16.433,101.15,116.0
TH000048381,"KHON KAEN, TH",16.433,102.833,166.0
TH000048383,"MUKDAHAN, TH",16.533,104.717,139.0
TH000048400,"NAKHON SAWAN, TH",15.8,100.167,35.0
TH000048405,"ROI ET, TH",16.05,103.683,142.0
TH000048407,"UBON RATCHATHANI, TH",15.25,104.867,127.0
TH000048425,"SUPHAN BURI, TH",14.467,100.133,8.0
TH000048426,"LOP BURI, TH",14.8,100.617,11.0
TH000048430,"PRACHIN BURI, TH",14.05,101.367,6.0
