locationid,locationcategoryid
HUC:07130008,HYD_CAT
HUC:07130009,HYD_CAT
HUC:07130010,HYD_CAT
HUC:07130011,HYD_CAT
HUC:07130012,HYD_CAT
HUC:07140101,HYD_CAT
HUC:07140102,HYD_CAT
HUC:07140103,HYD_CAT
HUC:07140104,HYD_CAT
HUC:07140105,HYD_CAT
HUC:07140106,HYD_CAT
HUC:07140107,HYD_CAT
HUC:07140108,HYD_CAT
HUC:07140201,HYD_CAT
HUC:07140202,HYD_CAT
HUC:07140203,HYD_CAT
HUC:07140204,HYD_CAT
HUC:08010100,HYD_CAT
HUC:08010201,HYD_CAT
HUC:08010202,HYD_CAT
HUC:08010203,HYD_CAT
HUC:08010204,HYD_CAT
HUC:08010205,HYD_CAT
HUC:08010206,HYD_CAT
HUC:08010207,HYD_CAT
HUC:08010208,HYD_CAT
HUC:08010209,HYD_CAT
HUC:08010210,HYD_CAT
HUC:08010211,HYD_CAT
HUC:08020100,HYD_CAT
HUC:08020201,HYD_CAT
HUC:08020202,HYD_CAT
HUC:08020203,HYD_CAT
HUC:08020204,HYD_CAT
HUC:08020205,HYD_CAT
HUC:08020301,HYD_CAT
HUC:08020302,HYD_CAT
HUC:08020303,HYD_CAT
HUC:08020304,HYD_CAT
HUC:08020401,HYD_CAT
HUC:08020402,HYD_CAT
HUC:08030100,HYD_CAT
HUC:08030201,HYD_CAT
HUC:08030202,HYD_CAT
HUC:08030203,HYD_CAT
HUC:08030204,HYD_CAT
HUC:08030205,HYD_CAT
HUC:08030206,HYD_CAT
HUC:08030207,HYD_CAT
HUC:08030208,HYD_CAT
HUC:08030209,HYD_CAT
HUC:08040101,HYD_CAT
HUC:08040102,HYD_CAT
HUC:08040103,HYD_CAT
HUC:08040201,HYD_CAT
HUC:08040202,HYD_CAT
HUC:08040203,HYD_CAT
HUC:08040204,HYD_CAT
HUC:08040205,HYD_CAT
HUC:08040206,HYD_CAT
HUC:08040207,HYD_CAT
HUC:08040301,HYD_CAT
HUC:08040302,HYD_CAT
HUC:08040303,HYD_CAT
HUC:08040304,HYD_CAT
HUC:08040305,HYD_CAT
HUC:08040306,HYD_CAT
HUC:08050001,HYD_CAT
HUC:08050002,HYD_CAT
HUC:08050003,HYD_CAT
HUC:08060100,HYD_CAT
HUC:08060201,HYD_CAT
HUC:08060202,HYD_CAT
HUC:08060203,HYD_CAT
HUC:08060204,HYD_CAT
HUC:08060205,HYD_CAT
HUC:08060206,HYD_CAT
HUC:08070100,HYD_CAT
HUC:08070201,HYD_CAT
HUC:08070202,HYD_CAT
HUC:08070203,HYD_CAT
HUC:08070204,HYD_CAT
HUC:08070205,HYD_CAT
HUC:08070300,HYD_CAT
HUC:08080101,HYD_CAT
HUC:08080102,HYD_CAT
HUC:08080103,HYD_CAT
HUC:08080201,HYD_CAT
HUC:08080202,HYD_CAT
HUC:08080203,HYD_CAT
HUC:08080204,HYD_CAT
HUC:08080205,HYD_CAT
HUC:08080206,HYD_CAT
HUC:08090100,HYD_CAT
HUC:08090201,HYD_CAT
HUC:08090202,HYD_CAT
HUC:08090203,HYD_CAT
HUC:08090301,HYD_CAT
HUC:08090302,HYD_CAT
HUC:09010001,HYD_CAT
HUC:09010002,HYD_CAT
HUC:09010003,HYD_CAT
HUC:09010004,HYD_CAT
HUC:09010005,HYD_CAT
HUC:09020101,HYD_CAT
HUC:09020102,HYD_CAT
HUC:09020103,HYD_CAT
HUC:09020104,HYD_CAT
HUC:09020105,HYD_CAT
HUC:09020106,HYD_CAT
HUC:09020107,HYD_CAT
HUC:09020108,HYD_CAT
HUC:09020109,HYD_CAT
HUC:09020201,HYD_CAT
HUC:09020202,HYD_CAT
HUC:09020203,HYD_CAT
HUC:09020204,HYD_CAT
HUC:09020205,HYD_CAT
HUC:09020301,HYD_CAT
HUC:09020302,HYD_CAT
HUC:09020303,HYD_CAT
HUC:09020304,HYD_CAT
HUC:09020305,HYD_CAT
HUC:09020306,HYD_CAT
HUC:09020307,HYD_CAT
HUC:09020308,HYD_CAT
HUC:09020309,HYD_CAT
HUC:09020310,HYD_CAT
HUC:09020311,HYD_CAT
HUC:09020312,HYD_CAT
HUC:09020313,HYD_CAT
HUC:09020314,HYD_CAT
HUC:09030001,HYD_CAT
HUC:09030002,HYD_CAT
HUC:09030003,HYD_CAT
HUC:09030004,HYD_CAT
HUC:09030005,HYD_CAT
HUC:09030006,HYD_CAT
HUC:09030007,HYD_CAT
HUC:09030008,HYD_CAT
HUC:09030009,HYD_CAT
HUC:10010002,HYD_CAT
HUC:10020001,HYD_CAT
HUC:10020002,HYD_CAT
HUC:10020003,HYD_CAT
HUC:10020004,HYD_CAT
HUC:10020005,HYD_CAT
HUC:10020006,HYD_CAT
HUC:10020007,HYD_CAT
HUC:10020008,HYD_CAT
HUC:10030101,HYD_CAT
HUC:10030102,HYD_CAT
HUC:10030103,HYD_CAT
HUC:10030104,HYD_CAT
HUC:10030105,HYD_CAT
HUC:10030201,HYD_CAT
HUC:10030202,HYD_CAT
HUC:10030203,HYD_CAT
HUC:10030204,HYD_CAT
HUC:10030205,HYD_CAT
HUC:10040101,HYD_CAT
HUC:10040102,HYD_CAT
HUC:10040103,HYD_CAT
HUC:10040104,HYD_CAT
HUC:10040105,HYD_CAT
HUC:10040106,HYD_CAT
HUC:10040201,HYD_CAT
HUC:10040202,HYD_CAT
HUC:10040203,HYD_CAT
HUC:10040204,HYD_CAT
HUC:10040205,HYD_CAT
HUC:10050001,HYD_CAT
HUC:10050002,HYD_CAT
HUC:10050003,HYD_CAT
HUC:10050004,HYD_CAT
HUC:10050005,HYD_CAT
HUC:10050006,HYD_CAT
HUC:10050008,HYD_CAT
HUC:10050009,HYD_CAT
HUC:10050010,HYD_CAT
HUC:10050011,HYD_CAT
HUC:10050012,HYD_CAT
HUC:10050013,HYD_CAT
HUC:10050014,HYD_CAT
HUC:10050015,HYD_CAT
HUC:10050016,HYD_CAT
HUC:10060001,HYD_CAT
HUC:10060002,HYD_CAT
HUC:10060003,HYD_CAT
HUC:10060004,HYD_CAT
HUC:10060005,HYD_CAT
HUC:10060006,HYD_CAT
HUC:10060007,HYD_CAT
HUC:10070001,HYD_CAT
HUC:10070002,HYD_CAT
HUC:10070003,HYD_CAT
HUC:10070004,HYD_CAT
HUC:10070005,HYD_CAT
HUC:10070006,HYD_CAT
HUC:10070007,HYD_CAT
HUC:10070008,HYD_CAT
HUC:10080001,HYD_CAT
HUC:10080002,HYD_CAT
HUC:10080003,HYD_CAT
HUC:10080004,HYD_CAT
HUC:10080005,HYD_CAT
HUC:10080006,HYD_CAT
HUC:10080007,HYD_CAT
HUC:10080008,HYD_CAT
HUC:10080009,HYD_CAT
HUC:10080010,HYD_CAT
HUC:10080011,HYD_CAT
HUC:10080012,HYD_CAT
HUC:10080013,HYD_CAT
HUC:10080014,HYD_CAT
HUC:10080015,HYD_CAT
HUC:10080016,HYD_CAT
HUC:10090101,HYD_CAT
HUC:10090102,HYD_CAT
HUC:10090201,HYD_CAT
HUC:10090202,HYD_CAT
HUC:10090203,HYD_CAT
HUC:10090204,HYD_CAT
HUC:10090205,HYD_CAT
HUC:10090206,HYD_CAT
HUC:10090207,HYD_CAT
HUC:10090208,HYD_CAT
HUC:10090209,HYD_CAT
HUC:10090210,HYD_CAT
HUC:10100001,HYD_CAT
HUC:10100002,HYD_CAT
HUC:10100003,HYD_CAT
HUC:10100004,HYD_CAT
HUC:10100005,HYD_CAT
HUC:10110101,HYD_CAT
HUC:10110102,HYD_CAT
HUC:10110201,HYD_CAT
HUC:10110202,HYD_CAT
HUC:10110203,HYD_CAT
HUC:10110204,HYD_CAT
HUC:10110205,HYD_CAT
HUC:10120101,HYD_CAT
HUC:10120102,HYD_CAT
HUC:10120103,HYD_CAT
HUC:10120104,HYD_CAT
HUC:10120105,HYD_CAT
HUC:10120106,HYD_CAT
HUC:10120107,HYD_CAT
HUC:10120108,HYD_CAT
HUC:10120109,HYD_CAT
HUC:10120110,HYD_CAT
HUC:10120111,HYD_CAT
HUC:10120112,HYD_CAT
HUC:10120113,HYD_CAT
HUC:10120201,HYD_CAT
HUC:10120202,HYD_CAT
HUC:10120203,HYD_CAT
HUC:10130101,HYD_CAT
HUC:10130102,HYD_CAT
HUC:10130103,HYD_CAT
HUC:10130104,HYD_CAT
HUC:10130105,HYD_CAT
HUC:10130106,HYD_CAT
HUC:10130201,HYD_CAT
HUC:10130202,HYD_CAT
HUC:10130203,HYD_CAT
HUC:10130204,HYD_CAT
HUC:10130205,HYD_CAT
HUC:10130206,HYD_CAT
HUC:10130301,HYD_CAT
HUC:10130302,HYD_CAT
HUC:10130303,HYD_CAT
HUC:10130304,HYD_CAT
HUC:10130305,HYD_CAT
HUC:10130306,HYD_CAT
HUC:10140101,HYD_CAT
HUC:10140102,HYD_CAT
HUC:10140103,HYD_CAT
HUC:10140104,HYD_CAT
HUC:10140105,HYD_CAT
HUC:10140201,HYD_CAT
HUC:10140202,HYD_CAT
HUC:10140203,HYD_CAT
HUC:10140204,HYD_CAT
HUC:10150001,HYD_CAT
HUC:10150002,HYD_CAT
HUC:10150003,HYD_CAT
HUC:10150004,HYD_CAT
HUC:10150005,HYD_CAT
HUC:10150006,HYD_CAT
HUC:10150007,HYD_CAT
HUC:10160001,HYD_CAT
HUC:10160002,HYD_CAT
HUC:10160003,HYD_CAT
HUC:10160004,HYD_CAT
HUC:10160005,HYD_CAT
HUC:10160006,HYD_CAT
HUC:10160007,HYD_CAT
HUC:10160008,HYD_CAT
HUC:10160009,HYD_CAT
HUC:10160010,HYD_CAT
HUC:10160011,HYD_CAT
HUC:10170101,HYD_CAT
HUC:10170102,HYD_CAT
HUC:10170103,HYD_CAT
HUC:10170201,HYD_CAT
HUC:10170202,HYD_CAT
HUC:10170203,HYD_CAT
HUC:10170204,HYD_CAT
HUC:10180001,HYD_CAT
HUC:10180002,HYD_CAT
HUC:10180003,HYD_CAT
HUC:10180004,HYD_CAT
HUC:10180005,HYD_CAT
HUC:10180006,HYD_CAT
HUC:10180007,HYD_CAT
HUC:10180008,HYD_CAT
HUC:10180009,HYD_CAT
HUC:10180010,HYD_CAT
HUC:10180011,HYD_CAT
HUC:10180012,HYD_CAT
HUC:10180013,HYD_CAT
HUC:10180014,HYD_CAT
HUC:10190001,HYD_CAT
HUC:10190002,HYD_CAT
HUC:10190003,HYD_CAT
HUC:10190004,HYD_CAT
HUC:10190005,HYD_CAT
HUC:10190006,HYD_CAT
HUC:10190007,HYD_CAT
HUC:10190008,HYD_CAT
HUC:10190009,HYD_CAT
HUC:10190010,HYD_CAT
HUC:10190011,HYD_CAT
HUC:10190012,HYD_CAT
HUC:10190013,HYD_CAT
HUC:10190014,HYD_CAT
HUC:10190015,HYD_CAT
HUC:10190016,HYD_CAT
HUC:10190017,HYD_CAT
HUC:10190018,HYD_CAT
HUC:10200101,HYD_CAT
HUC:10200102,HYD_CAT
HUC:10200103,HYD_CAT
HUC:10200201,HYD_CAT
HUC:10200202,HYD_CAT
HUC:10200203,HYD_CAT
HUC:10210001,HYD_CAT
HUC:10210002,HYD_CAT
HUC:10210003,HYD_CAT
HUC:10210004,HYD_CAT
HUC:10210005,HYD_CAT
HUC:10210006,HYD_CAT
HUC:10210007,HYD_CAT
HUC:10210008,HYD_CAT
HUC:10210009,HYD_CAT
HUC:10210010,HYD_CAT
HUC:10220001,HYD_CAT
HUC:10220002,HYD_CAT
HUC:10220003,HYD_CAT
HUC:10220004,HYD_CAT
HUC:10230001,HYD_CAT
HUC:10230002,HYD_CAT
HUC:10230003,HYD_CAT
HUC:10230004,HYD_CAT
HUC:10230005,HYD_CAT
HUC:10230006,HYD_CAT
HUC:10230007,HYD_CAT
HUC:10240001,HYD_CAT
HUC:10240002,HYD_CAT
HUC:10240003,HYD_CAT
HUC:10240004,HYD_CAT
HUC:10240005,HYD_CAT
HUC:10240006,HYD_CAT
HUC:10240007,HYD_CAT
HUC:10240008,HYD_CAT
HUC:10240009,HYD_CAT
HUC:10240010,HYD_CAT
HUC:10240011,HYD_CAT
HUC:10240012,HYD_CAT
HUC:10240013,HYD_CAT
HUC:10250001,HYD_CAT
HUC:10250002,HYD_CAT
HUC:10250003,HYD_CAT
HUC:10250004,HYD_CAT
HUC:10250005,HYD_CAT
HUC:10250006,HYD_CAT
HUC:10250007,HYD_CAT
HUC:10250008,HYD_CAT
HUC:10250009,HYD_CAT
HUC:10250010,HYD_CAT
HUC:10250011,HYD_CAT
HUC:10250012,HYD_CAT
HUC:10250013,HYD_CAT
HUC:10250014,HYD_CAT
HUC:10250015,HYD_CAT
HUC:10250016,HYD_CAT
HUC:10250017,HYD_CAT
HUC:10260001,HYD_CAT
HUC:10260002,HYD_CAT
HUC:10260003,HYD_CAT
HUC:10260004,HYD_CAT
HUC:10260005,HYD_CAT
HUC:10260006,HYD_CAT
HUC:10260007,HYD_CAT
HUC:10260008,HYD_CAT
HUC:10260009,HYD_CAT
HUC:10260010,HYD_CAT
HUC:10260011,HYD_CAT
HUC:10260012,HYD_CAT
HUC:10260013,HYD_CAT
HUC:10260014,HYD_CAT
HUC:10260015,HYD_CAT
HUC:10270101,HYD_CAT
HUC:10270102,HYD_CAT
HUC:10270103,HYD_CAT
HUC:10270104,HYD_CAT
HUC:10270201,HYD_CAT
HUC:10270202,HYD_CAT
HUC:10270203,HYD_CAT
HUC:10270204,HYD_CAT
HUC:10270205,HYD_CAT
HUC:10270206,HYD_CAT
HUC:10270207,HYD_CAT
HUC:10280101,HYD_CAT
HUC:10280102,HYD_CAT
HUC:10280103,HYD_CAT
HUC:10280201,HYD_CAT
HUC:10280202,HYD_CAT
HUC:10280203,HYD_CAT
HUC:10290101,HYD_CAT
HUC:10290102,HYD_CAT
HUC:10290103,HYD_CAT
HUC:10290104,HYD_CAT
HUC:10290105,HYD_CAT
HUC:10290106,HYD_CAT
HUC:10290107,HYD_CAT
HUC:10290108,HYD_CAT
HUC:10290109,HYD_CAT
HUC:10290110,HYD_CAT
HUC:10290111,HYD_CAT
HUC:10290201,HYD_CAT
HUC:10290202,HYD_CAT
HUC:10290203,HYD_CAT
HUC:10300101,HYD_CAT
HUC:10300102,HYD_CAT
HUC:10300103,HYD_CAT
HUC:10300104,HYD_CAT
HUC:10300200,HYD_CAT
HUC:11010001,HYD_CAT
HUC:11010002,HYD_CAT
HUC:11010003,HYD_CAT
HUC:11010004,HYD_CAT
HUC:11010005,HYD_CAT
HUC:11010006,HYD_CAT
HUC:11010007,HYD_CAT
HUC:11010008,HYD_CAT
HUC:11010009,HYD_CAT
HUC:11010010,HYD_CAT
HUC:11010011,HYD_CAT
HUC:11010012,HYD_CAT
HUC:11010013,HYD_CAT
HUC:11010014,HYD_CAT
HUC:11020001,HYD_CAT
HUC:11020002,HYD_CAT
HUC:11020003,HYD_CAT
HUC:11020004,HYD_CAT
HUC:11020005,HYD_CAT
HUC:11020006,HYD_CAT
HUC:11020007,HYD_CAT
HUC:11020008,HYD_CAT
HUC:11020009,HYD_CAT
HUC:11020010,HYD_CAT
HUC:11020011,HYD_CAT
HUC:11020012,HYD_CAT
HUC:11020013,HYD_CAT
HUC:11030001,HYD_CAT
HUC:11030002,HYD_CAT
HUC:11030003,HYD_CAT
HUC:11030004,HYD_CAT
HUC:11030005,HYD_CAT
HUC:11030006,HYD_CAT
HUC:11030007,HYD_CAT
HUC:11030008,HYD_CAT
HUC:11030009,HYD_CAT
HUC:11030010,HYD_CAT
HUC:11030011,HYD_CAT
HUC:11030012,HYD_CAT
HUC:11030013,HYD_CAT
HUC:11030014,HYD_CAT
HUC:11030015,HYD_CAT
HUC:11030016,HYD_CAT
HUC:11030017,HYD_CAT
HUC:11030018,HYD_CAT
HUC:11040001,HYD_CAT
HUC:11040002,HYD_CAT
HUC:11040003,HYD_CAT
HUC:11040004,HYD_CAT
HUC:11040005,HYD_CAT
HUC:11040006,HYD_CAT
HUC:11040007,HYD_CAT
HUC:11040008,HYD_CAT
HUC:11050001,HYD_CAT
HUC:11050002,HYD_CAT
HUC:11050003,HYD_CAT
HUC:11060001,HYD_CAT
HUC:11060002,HYD_CAT
HUC:11060003,HYD_CAT
HUC:11060004,HYD_CAT
HUC:11060005,HYD_CAT
HUC:11060006,HYD_CAT
HUC:11070101,HYD_CAT
HUC:11070102,HYD_CAT
HUC:11070103,HYD_CAT
HUC:11070104,HYD_CAT
HUC:11070105,HYD_CAT
HUC:11070106,HYD_CAT
HUC:11070107,HYD_CAT
HUC:11070201,HYD_CAT
HUC:11070202,HYD_CAT
HUC:11070203,HYD_CAT
HUC:11070204,HYD_CAT
HUC:11070205,HYD_CAT
HUC:11070206,HYD_CAT
HUC:11070207,HYD_CAT
HUC:11070208,HYD_CAT
HUC:11070209,HYD_CAT
HUC:11080001,HYD_CAT
HUC:11080002,HYD_CAT
HUC:11080003,HYD_CAT
HUC:11080004,HYD_CAT
HUC:11080005,HYD_CAT
HUC:11080006,HYD_CAT
HUC:11080007,HYD_CAT
HUC:11080008,HYD_CAT
HUC:11090101,HYD_CAT
HUC:11090102,HYD_CAT
HUC:11090103,HYD_CAT
HUC:11090104,HYD_CAT
HUC:11090105,HYD_CAT
HUC:11090106,HYD_CAT
HUC:11090201,HYD_CAT
HUC:11090202,HYD_CAT
HUC:11090203,HYD_CAT
HUC:11090204,HYD_CAT
HUC:11100101,HYD_CAT
HUC:11100102,HYD_CAT
HUC:11100103,HYD_CAT
HUC:11100104,HYD_CAT
HUC:11100201,HYD_CAT
HUC:11100202,HYD_CAT
HUC:11100203,HYD_CAT
HUC:11100301,HYD_CAT
HUC:11100302,HYD_CAT
HUC:11100303,HYD_CAT
HUC:11110101,HYD_CAT
HUC:11110102,HYD_CAT
HUC:11110103,HYD_CAT
HUC:11110104,HYD_CAT
HUC:11110105,HYD_CAT
HUC:11110201,HYD_CAT
HUC:11110202,HYD_CAT
HUC:11110203,HYD_CAT
HUC:11110204,HYD_CAT
HUC:11110205,HYD_CAT
HUC:11110206,HYD_CAT
HUC:11110207,HYD_CAT
HUC:11120101,HYD_CAT
HUC:11120102,HYD_CAT
HUC:11120103,HYD_CAT
HUC:11120104,HYD_CAT
HUC:11120105,HYD_CAT
HUC:11120201,HYD_CAT
HUC:11120202,HYD_CAT
HUC:11120301,HYD_CAT
HUC:11120302,HYD_CAT
HUC:11120303,HYD_CAT
HUC:11120304,HYD_CAT
HUC:11130101,HYD_CAT
HUC:11130102,HYD_CAT
HUC:11130103,HYD_CAT
HUC:11130104,HYD_CAT
HUC:11130105,HYD_CAT
HUC:11130201,HYD_CAT
HUC:11130202,HYD_CAT
HUC:11130203,HYD_CAT
HUC:11130204,HYD_CAT
HUC:11130205,HYD_CAT
HUC:11130206,HYD_CAT
HUC:11130207,HYD_CAT
HUC:11130208,HYD_CAT
HUC:11130209,HYD_CAT
HUC:11130210,HYD_CAT
HUC:11130301,HYD_CAT
HUC:11130302,HYD_CAT
HUC:11130303,HYD_CAT
HUC:11130304,HYD_CAT
HUC:11140101,HYD_CAT
HUC:11140102,HYD_CAT
HUC:11140103,HYD_CAT
HUC:11140104,HYD_CAT
HUC:11140105,HYD_CAT
HUC:11140106,HYD_CAT
HUC:11140107,HYD_CAT
HUC:11140108,HYD_CAT
HUC:11140109,HYD_CAT
HUC:11140201,HYD_CAT
HUC:11140202,HYD_CAT
HUC:11140203,HYD_CAT
HUC:11140204,HYD_CAT
HUC:11140205,HYD_CAT
HUC:11140206,HYD_CAT
HUC:11140207,HYD_CAT
HUC:11140208,HYD_CAT
HUC:11140209,HYD_CAT
HUC:11140301,HYD_CAT
HUC:11140302,HYD_CAT
HUC:11140303,HYD_CAT
HUC:11140304,HYD_CAT
HUC:11140305,HYD_CAT
HUC:11140306,HYD_CAT
HUC:11140307,HYD_CAT
HUC:12010001,HYD_CAT
HUC:12010002,HYD_CAT
HUC:12010003,HYD_CAT
HUC:12010004,HYD_CAT
HUC:12010005,HYD_CAT
HUC:12020001,HYD_CAT
HUC:12020002,HYD_CAT
HUC:12020003,HYD_CAT
HUC:12020004,HYD_CAT
HUC:12020005,HYD_CAT
HUC:12020006,HYD_CAT
HUC:12020007,HYD_CAT
HUC:12030101,HYD_CAT
HUC:12030102,HYD_CAT
HUC:12030103,HYD_CAT
HUC:12030104,HYD_CAT
HUC:12030105,HYD_CAT
HUC:12030106,HYD_CAT
HUC:12030107,HYD_CAT
HUC:12030108,HYD_CAT
HUC:12030109,HYD_CAT
HUC:12030201,HYD_CAT
HUC:12030202,HYD_CAT
HUC:12030203,HYD_CAT
HUC:12040101,HYD_CAT
HUC:12040102,HYD_CAT
HUC:12040103,HYD_CAT
HUC:12040104,HYD_CAT
HUC:12040201,HYD_CAT
HUC:12040202,HYD_CAT
HUC:12040203,HYD_CAT
HUC:12040204,HYD_CAT
HUC:12040205,HYD_CAT
HUC:12050001,HYD_CAT
HUC:12050002,HYD_CAT
HUC:12050003,HYD_CAT
HUC:12050004,HYD_CAT
HUC:12050005,HYD_CAT
HUC:12050006,HYD_CAT
HUC:12050007,HYD_CAT
HUC:12060101,HYD_CAT
HUC:12060102,HYD_CAT
HUC:12060103,HYD_CAT
HUC:12060104,HYD_CAT
HUC:12060105,HYD_CAT
HUC:12060201,HYD_CAT
HUC:12060202,HYD_CAT
HUC:12060203,HYD_CAT
HUC:12060204,HYD_CAT
HUC:12070101,HYD_CAT
HUC:12070102,HYD_CAT
HUC:12070103,HYD_CAT
HUC:12070104,HYD_CAT
HUC:12070201,HYD_CAT
HUC:12070202,HYD_CAT
HUC:12070203,HYD_CAT
HUC:12070204,HYD_CAT
HUC:12070205,HYD_CAT
HUC:12080001,HYD_CAT
HUC:12080002,HYD_CAT
HUC:12080003,HYD_CAT
HUC:12080004,HYD_CAT
HUC:12080005,HYD_CAT
HUC:12080006,HYD_CAT
HUC:12080007,HYD_CAT
HUC:12080008,HYD_CAT
HUC:12090101,HYD_CAT
HUC:12090102,HYD_CAT
HUC:12090103,HYD_CAT
HUC:12090104,HYD_CAT
HUC:12090105,HYD_CAT
HUC:12090106,HYD_CAT
HUC:12090107,HYD_CAT
HUC:12090108,HYD_CAT
HUC:12090109,HYD_CAT
HUC:12090110,HYD_CAT
HUC:12090201,HYD_CAT
HUC:12090202,HYD_CAT
HUC:12090203,HYD_CAT
HUC:12090204,HYD_CAT
HUC:12090205,HYD_CAT
HUC:12090206,HYD_CAT
HUC:12090301,HYD_CAT
HUC:12090302,HYD_CAT
HUC:12090401,HYD_CAT
HUC:12090402,HYD_CAT
HUC:12100101,HYD_CAT
HUC:12100102,HYD_CAT
HUC:12100201,HYD_CAT
HUC:12100202,HYD_CAT
HUC:12100203,HYD_CAT
HUC:12100204,HYD_CAT
HUC:12100301,HYD_CAT
HUC:12100302,HYD_CAT
HUC:12100303,HYD_CAT
HUC:12100304,HYD_CAT
HUC:12100401,HYD_CAT
HUC:12100402,HYD_CAT
HUC:12100403,HYD_CAT
HUC:12100404,HYD_CAT
HUC:12100405,HYD_CAT
HUC:12100406,HYD_CAT
HUC:12100407,HYD_CAT
HUC:12110101,HYD_CAT
HUC:12110102,HYD_CAT
HUC:12110103,HYD_CAT
HUC:12110104,HYD_CAT
HUC:12110105,HYD_CAT
HUC:12110106,HYD_CAT
HUC:12110107,HYD_CAT
HUC:12110108,HYD_CAT
HUC:12110109,HYD_CAT
HUC:12110110,HYD_CAT
HUC:12110111,HYD_CAT
HUC:12110201,HYD_CAT
HUC:12110202,HYD_CAT
HUC:12110203,HYD_CAT
HUC:12110204,HYD_CAT
HUC:12110205,HYD_CAT
HUC:12110206,HYD_CAT
HUC:12110207,HYD_CAT
HUC:12110208,HYD_CAT
HUC:13010001,HYD_CAT
HUC:13010002,HYD_CAT
HUC:13010003,HYD_CAT
HUC:13010004,HYD_CAT
HUC:13010005,HYD_CAT
HUC:13020101,HYD_CAT
HUC:13020102,HYD_CAT
HUC:13020201,HYD_CAT
HUC:13020202,HYD_CAT
HUC:13020203,HYD_CAT
HUC:13020204,HYD_CAT
HUC:13020205,HYD_CAT
HUC:13020206,HYD_CAT
HUC:13020207,HYD_CAT
HUC:13020208,HYD_CAT
HUC:13020209,HYD_CAT
HUC:13020210,HYD_CAT
HUC:13020211,HYD_CAT
HUC:13030101,HYD_CAT
HUC:13030102,HYD_CAT
HUC:13030103,HYD_CAT
HUC:13030201,HYD_CAT
HUC:13030202,HYD_CAT
HUC:13040100,HYD_CAT
HUC:13040201,HYD_CAT
HUC:13040202,HYD_CAT
HUC:13040203,HYD_CAT
HUC:13040204,HYD_CAT
HUC:13040205,HYD_CAT
HUC:13040206,HYD_CAT
HUC:13040207,HYD_CAT
HUC:13040208,HYD_CAT
HUC:13040210,HYD_CAT
HUC:13040212,HYD_CAT
HUC:13040301,HYD_CAT
HUC:13040302,HYD_CAT
HUC:13040303,HYD_CAT
HUC:13050001,HYD_CAT
HUC:13050002,HYD_CAT
HUC:13050003,HYD_CAT
HUC:13050004,HYD_CAT
HUC:13060001,HYD_CAT
HUC:13060002,HYD_CAT
HUC:13060003,HYD_CAT
HUC:13060004,HYD_CAT
HUC:13060005,HYD_CAT
HUC:13060006,HYD_CAT
HUC:13060007,HYD_CAT
HUC:13060008,HYD_CAT
HUC:13060009,HYD_CAT
HUC:13060010,HYD_CAT
HUC:13060011,HYD_CAT
HUC:13070001,HYD_CAT
HUC:13070002,HYD_CAT
HUC:13070003,HYD_CAT
HUC:13070004,HYD_CAT
HUC:13070005,HYD_CAT
HUC:13070006,HYD_CAT
HUC:13070007,HYD_CAT
HUC:13070008,HYD_CAT
HUC:13070009,HYD_CAT
HUC:13070010,HYD_CAT
HUC:13070011,HYD_CAT
HUC:13080001,HYD_CAT
HUC:13080002,HYD_CAT
HUC:13080003,HYD_CAT
HUC:13090001,HYD_CAT
HUC:13090002,HYD_CAT
HUC:14010001,HYD_CAT
HUC:14010002,HYD_CAT
HUC:14010003,HYD_CAT
HUC:14010004,HYD_CAT
HUC:14010005,HYD_CAT
HUC:14010006,HYD_CAT
HUC:14020001,HYD_CAT
HUC:14020002,HYD_CAT
HUC:14020003,HYD_CAT
HUC:14020004,HYD_CAT
HUC:14020005,HYD_CAT
HUC:14020006,HYD_CAT
HUC:14030001,HYD_CAT
HUC:14030002,HYD_CAT
HUC:14030003,HYD_CAT
HUC:14030004,HYD_CAT
HUC:14030005,HYD_CAT
HUC:14040101,HYD_CAT
HUC:14040102,HYD_CAT
HUC:14040103,HYD_CAT
HUC:14040104,HYD_CAT
HUC:14040105,HYD_CAT
HUC:14040106,HYD_CAT
HUC:14040107,HYD_CAT
HUC:14040108,HYD_CAT
HUC:14040109,HYD_CAT
HUC:14040200,HYD_CAT
HUC:14050001,HYD_CAT
HUC:14050002,HYD_CAT
HUC:14050003,HYD_CAT
HUC:14050004,HYD_CAT
HUC:14050005,HYD_CAT
HUC:14050006,HYD_CAT
HUC:14050007,HYD_CAT
HUC:14060001,HYD_CAT
HUC:14060002,HYD_CAT
HUC:14060003,HYD_CAT
HUC:14060004,HYD_CAT
HUC:14060005,HYD_CAT
HUC:14060006,HYD_CAT
HUC:14060007,HYD_CAT
HUC:14060008,HYD_CAT
HUC:14060009,HYD_CAT
HUC:14070001,HYD_CAT
HUC:14070002,HYD_CAT
HUC:14070003,HYD_CAT
HUC:14070004,HYD_CAT
HUC:14070005,HYD_CAT
HUC:14070006,HYD_CAT
HUC:14070007,HYD_CAT
HUC:14080101,HYD_CAT
HUC:14080102,HYD_CAT
HUC:14080103,HYD_CAT
HUC:14080104,HYD_CAT
HUC:14080105,HYD_CAT
HUC:14080106,HYD_CAT
HUC:14080107,HYD_CAT
HUC:14080201,HYD_CAT
HUC:14080202,HYD_CAT
HUC:14080203,HYD_CAT
HUC:14080204,HYD_CAT
HUC:14080205,HYD_CAT
